DefaultSC.Venus.SMA       DefaultSC.Venus.ECC       DefaultSC.VenusMJ200Eq.INC   DefaultSC.VenusMJ200Eq.RAAN   DefaultSC.VenusMJ200Eq.AOP   DefaultSC.Venus.RadPer    DefaultSC.Venus.RadApo    DefaultSC.Venus.OrbitPeriod   DefaultSC.Venus.TA        DefaultSC.Venus.EA        
48414.99703872867         0.699999977718917         29.99999999998867            59.99999999998198             89.99999713177324            14524.50019035717         82305.49388710018         117436.3512935316             59.1021446913628          26.79274317643916         
48414.99726475707         0.6999999794197654        29.99999999999162            59.9999999999846              89.9999970569868             14524.50017581912         82305.49435369502         117436.3521159198             64.43029584313821         29.65191999532346         
48414.99749233636         0.6999999811320931        29.9999999999932             59.99999999998584             89.999996997485              14524.50016119057         82305.49482348213         117436.3529439509             69.56330118535257         32.5309561196814          
48414.99772068958         0.6999999828500854        29.99999999999418            59.99999999998636             89.99999695196611            14524.50014651995         82305.49529485921         117436.3537747979             74.54600494275971         35.45873625371676         
48414.99796891274         0.6999999847177538        29.99999999999597            59.99999999998882             89.99999691719752            14524.50013056374         82305.49580726173         117436.3546779402             79.83042472264319         38.72645168009691         
48414.99819714292         0.6999999864350784        29.99999999999778            59.99999999999233             89.99999689798383            14524.50011588853         82305.4962783973          117436.3555083395             84.61256318972005         41.84683580582685         
48414.99843605145         0.6999999882326753        30.00000000000364            60.0000000000082              89.9999968905059             14524.50010053044         82305.49677157246         117436.3563775912             89.57956532660123         45.27351502150962         
48414.99866975882         0.699999989990862         30.00000000000353            60.0000000000091              89.99999689557579            14524.50008552005         82305.49725399759         117436.3572279189             94.43240423917051         48.82725096549444         
48414.99889635658         0.6999999916959434        30.00000000000404            60.00000000001253             89.99999691220816            14524.50007094786         82305.49772176529         117436.3580523788             99.17133375708443         52.51857556014219         
48414.99911531243         0.6999999933437648        29.99999999999747            59.99999999998715             89.99999693961563            14524.50005685535         82305.49817376951         117436.3588490341             103.8112531418502         56.37027729071235         
48414.9993257669          0.6999999949270439        30.00000000000015            59.99999999999837             89.99999697699521            14524.50004333724         82305.49860819658         117436.3596147578             108.3579210056197         60.39969065018058         
48414.99952596155         0.6999999964334398        29.99999999999714            59.9999999999806              89.99999702329387            14524.50003046347         82305.49902145962         117436.3603431518             112.7975011174556         64.60602733456781         
48414.99971367828         0.6999999978455559        30.00000000000039            60.00000000000009             89.9999970770692             14524.5000184109          82305.49940894567         117436.3610261458             117.0942663545483         68.96118444921821         
48414.99988698993         0.6999999991495857        30.00000000000065            60.00000000000355             89.99999713660897            14524.50000726979         82305.49976671007         117436.3616567279             121.2143014439949         73.42722290659813         
48415.0000456492          0.7000000003438476        29.99999999999939            59.9999999999884              89.99999720050901            14524.49999704738         82305.50009425102         117436.3622339984             125.151049391756          77.98571265055003         
48415.00019055447         0.7000000014340297        29.99999999999881            59.99999999997012             89.99999726786392            14524.49998773779         82305.50039337116         117436.362761226              128.9194535847099         82.63958109367833         
48415.00032283913         0.7000000024292669        30.00000000000036            60.00000000001188             89.99999733798184            14524.49997923878         82305.50066643948         117436.3632425343             132.5426569887894         87.40345575677144         
48415.00044358268         0.7000000033375779        29.99999999999998            60.00000000000667             89.99999741053765            14524.49997148597         82305.5009156794          117436.3636818512             136.0440965903999         92.29599045513865         
48415.00055374551         0.7000000041666284        30.00000000000037            59.99999999999305             89.99999748523044            14524.49996439633         82305.50114309469         117436.3640826708             139.4453254380781         97.33709162976251         
48415.00065419285         0.7000000049222777        30.00000000000064            59.99999999999198             89.9999975619118             14524.49995794578         82305.50135043991         117436.3644481413             142.7659494236529         102.5473097801375         
48415.00074555422         0.7000000056097867        30.0000000000013             59.99999999998777             89.99999764049642            14524.49995206844         82305.50153903999         117436.3647805532             146.0237835330706         107.9473774547776         
48415.00082839855         0.7000000062329322        29.99999999999999            59.99999999999926             89.99999772096685            14524.49994675215         82305.50171004495         117436.3650819764             149.2352936784421         113.5581293521407         
48415.00090306783         0.7000000067950022        30.00000000000064            59.99999999999566             89.99999780335393            14524.49994194031         82305.50186419535         117436.3653536553             152.4155844088331         119.3995775201296         
48415.00096913746         0.7000000072922001        30.0000000000007             59.99999999999564             89.9999978867108             14524.49993768936         82305.50200058556         117436.365594045              155.5424959379683         125.4190742168607         
48415.00102331708         0.7000000076998883        30.00000000000196            59.99999999999204             89.99999796525202            14524.49993420502         82305.50211242915         117436.3657911737             158.4184165332879         131.1920635874505         
48415.00106796022         0.7000000080355852        29.9999999999961             60.00000000000894             89.99999803976993            14524.4999313452          82305.50220457524         117436.3659536046             161.0958997948292         136.7624202536854         
48415.00110474075         0.7000000083123974        30.00000000000093            59.99999999999648             89.99999811100621            14524.4999289775          82305.50228050399         117436.3660874279             163.6151533548242         142.1657444217545         
48415.00113493595         0.7000000085396839        30.00000000000182            59.99999999999513             89.99999817952221            14524.49992703198         82305.50234283991         117436.366197291              166.0078046179537         147.4315995502057         
48415.00115949178         0.7000000087242579        29.99999999999784            60.00000000000147             89.99999824579484            14524.49992546258         82305.50239352099         117436.3662866356             168.2993936253506         152.5850807408135         
48415.00117908713         0.7000000088716576        29.99999999999484            60.00000000000436             89.99999831029825            14524.49992420483         82305.50243396944         117436.3663579319             170.5110812098093         157.6479484854874         
48415.00119423657         0.7000000089857129        30.00000000000145            59.99999999999714             89.99999837339979            14524.49992322767         82305.50246524547         117436.3664130521             172.6608591715251         162.6394735779054         
48415.00120533593         0.7000000090692498        30.00000000000079            59.99999999999783             89.99999843545206            14524.49992251304         82305.50248815882         117436.3664534363             174.7644376859313         167.5770871098182         
48415.00121264381         0.7000000091242223        29.99999999999838            59.99999999999881             89.99999849673087            14524.49992204391         82305.50250324371         117436.3664800255             176.8359212531299         172.4768982847057         
48415.00121632838         0.700000009152017         30.00000000000082            59.99999999999817             89.99999855760889            14524.4999218036          82305.50251085316         117436.3664934316             178.8883469502971         177.3541236723714         
48415.0012164859          0.7000000091531345        29.99999999999546            59.99999999999785             89.99999861829811            14524.49992179675         82305.50251117504         117436.3664940047             180.9341364598988         182.2234597764865         
48415.00121309798         0.7000000091277392        30.00000000000338            59.99999999999941             89.99999867913149            14524.49992200989         82305.50250418608         117436.366481678              182.9855003798129         187.0994237531442         
48415.00120611369         0.7000000090751511        30.00000000000138            59.99999999999894             89.99999874036148            14524.49992246065         82305.50248976673         117436.3664562662             185.0548265084295         191.9966833501165         
48415.00119535461         0.7000000089941328        30.00000000000129            59.99999999999907             89.99999880234172            14524.49992315543         82305.50246755379         117436.36641712               187.1550815705085         196.9303958900447         
48415.00118055813         0.7000000088828882        30.00000000000144            59.99999999999986             89.9999988653325             14524.4999241024          82305.50243701386         117436.3663632841             189.3002577155783         201.9165771655901         
48415.00116137395         0.7000000087384917        30.00000000000222            60.00000000000133             89.99999892969757            14524.4999253381          82305.5023974098          117436.3662934838             191.5059014917321         206.9725246432186         
48415.00113728292         0.7000000085572292        30.00000000000177            60.0000000000012              89.99999899581262            14524.49992688661         82305.50234767923         117436.3662058303             193.789775333787          212.1173260779232         
48415.00110761089         0.7000000083340102        29.99999999999743            59.99999999999254             89.99999906410312            14524.49992879215         82305.50228642963         117436.3660978707             196.1727229011082         217.3724959006417         
48415.00107143492         0.7000000080617426        30.00000000000184            60.00000000000266             89.99999913508452            14524.4999311212          82305.50221174864         117436.365966247              198.679845483587          222.7628000626949         
48415.00102754482         0.7000000077315331        30.00000000000268            60.0000000000063              89.99999920929829            14524.49993394126         82305.50212114838         117436.365806556              201.3421576655901         228.3173598943884         
48415.00097427718         0.700000007330788         30.00000000000176            60.00000000000466             89.99999928744879            14524.49993736304         82305.50201119132         117436.3656127454             204.1989965649415         234.0711751309751         
48415.0009093375          0.7000000068421495        29.99999999999966            59.99999999999582             89.99999937037224            14524.49994153858         82305.50187713643         117436.3653764671             207.301650033878          240.067290927185          
48415.00082949745         0.7000000062415704        29.99999999999972            59.99999999999555             89.9999994590309             14524.4999466636          82305.5017123313          117436.3650859747             210.719027784903          246.3599833753998         
48415.00073006987         0.7000000054930769        29.99999999999941            59.99999999999197             89.99999955467224            14524.49995307364         82305.5015070661          117436.3647242145             214.5469062767008         253.0196139799081         
48415.0006280834          0.7000000047260092        29.99999999999892            59.99999999998055             89.99999964007203            14524.49995961528         82305.50129655151         117436.3643531439             218.119861909895          258.8711658792559         
48415.00050267934         0.7000000037824902        29.99999999999962            59.99999999998254             89.99999973165423            14524.49996767454         82305.50103768414         117436.3638968702             222.1579291711995         265.0755850224772         
48415.00037703926         0.7000000028372031        30.00000000000017            59.99999999998499             89.99999981168236            14524.49997574859         82305.50077832992         117436.3634397376             225.9101571048198         270.470761319863          
48415.00022364734         0.7000000016829608        29.9999999999998             60.00000000000674             89.99999989656631            14524.49998561365         82305.50046168103         117436.362881632              230.1917058704902         276.2188144612304         
48415.00006972385         0.7000000005250168        30.00000000000023            59.99999999999726             89.99999997007369            14524.49999549847         82305.50014394923         117436.3623215923             234.2345049710168         281.2754637571242         
48415.00003965651         0.7000000002988563        30.00000000000208            59.99999999997347             89.99999998324745            14524.49999742782         82305.50008188518         117436.3622121944             235.0000000121359         282.1947516026024         
52610.27840478336         0.5000003619051619        30.00000000000221            59.99999999997537             60.00163363197978            26305.12016246035         78915.43664710635         133026.6287348702             265.2275130759587         295.7784491680691         
52610.27838133591         0.5000003615705194        30.00000000000226            59.99999999997681             60.00163363483999            26305.12016834228         78915.43659432954         133026.6286459389             266.1533136937713         296.611521000306          
52610.27830783094         0.5000003605231346        30.0000000000019             59.99999999996864             60.00163363991471            26305.12018669302         78915.43642896885         133026.6283671497             269.0456322478721         299.1700564304101         
52610.27816227078         0.5000003584482038        30.00000000000209            59.99999999996982             60.0016336320006             26305.12022307568         78915.43610146588         133026.62781507               274.7745628907089         304.0511404942805         
52610.27800024146         0.5000003561384169        30.00000000000254            59.99999999996366             60.00163359485853            26305.12026357961         78915.43573690331         133026.6272005262             281.2130264623918         309.2658649247343         
52610.27784102927         0.5000003538681188        30.00000000000363            59.99999999995639             60.00163352779598            26305.12030341459         78915.43537864396         133026.6265966672             287.6835666093137         314.2492555709464         
52610.277687163           0.5000003516743313        30.00000000000238            59.99999999997114             60.00163343164389            26305.12034189728         78915.43503242874         133026.6260130841             294.1655935355608         319.0134993309385         
52610.27754026859         0.5000003495804392        30.00000000000126            59.99999999997801             60.00163330718159            26305.12037861037         78915.43470192683         133026.6254559439             300.6765083571706         323.5978631945795         
52610.27740172616         0.5000003476049439        30.00000000000147            59.99999999997609             60.0016331546534             26305.12041327055         78915.43439018176         133026.624930481              307.2508767862726         328.0493258687532         
52610.27727269266         0.5000003457664838        30.00000000000051            59.9999999999792              60.00163297428445            26305.12044547575         78915.43409990957         133026.6244410835             313.9303221374206         332.4149793449765         
52610.27715508243         0.5000003440894546        29.99999999999657            59.99999999999005             60.00163276562309            26305.12047489964         78915.43383526521         133026.6239950122             320.7622339336202         336.7418382974107         
52610.27705051326         0.5000003425995864        30.00000000000335            59.99999999997017             60.00163252835726            26305.12050099747         78915.43360002905         133026.6235984029             327.803054520719          341.0797955549788         
52610.27696223153         0.5000003413406755        30.00000000001161            59.99999999995324             60.00163226326838            26305.12052308829         78915.43340137477         133026.6232635685             335.0736471124402         345.4560111364514         
52610.27689523075         0.5000003403848778        29.99999999999509            59.99999999998592             60.00163198198601            26305.1205398727          78915.4332505888          133026.6230094484             342.3440986888174         349.7523330070594         
52610.27685061968         0.5000003397496751        30.00000000001181            59.9999999999588              60.00163169145799            26305.12055098538         78915.43315025399         133026.6228402478             349.5588956234925         353.9606883903059         
52610.27682898789         0.5000003394407436        30.00000000000101            59.9999999999748              60.00163139703847            26305.12055642246         78915.43310155332         133026.6227582029             356.7011190312064         358.0950402192299         
52610.27682974445         0.5000003394514272        29.99999999999426            59.9999999999816              60.0016311035826             26305.12055623867         78915.43310325022         133026.6227610723             3.769523699178865         2.176857987210071         
52610.27685226769         0.5000003397724817        29.99999999999325            59.9999999999809              60.00163081527879            26305.12055060951         78915.43315392586         133026.6228464983             10.77074415578834         6.230719209405137         
52610.27689575923         0.5000003403919343        29.99999999999294            59.99999999997949             60.00163053589857            26305.1205397657          78915.43325175275         133026.6230114528             17.71517806943848         10.28243821412283         
52610.27695895649         0.500000341293698         30.00000000001293            59.99999999996823             60.00163026875083            26305.12052392227         78915.43339399071         133026.6232511469             24.61413953593659         14.35802934490027         
52610.27704096764         0.5000003424627563        29.99999999999606            59.99999999997538             60.001630017298              26305.12050342334         78915.43357851195         133026.6235621983             31.47655329886413         18.48232606470589         
52610.27714024377         0.5000003438772815        29.9999999999985             59.99999999997398             60.0016297849821             26305.1204786428          78915.43380184475         133026.6239387322             38.30176816167756         22.67492592637507         
52610.27725447794         0.5000003455066748        30.00000000001755            59.99999999997371             60.00162957514878            26305.12045003701         78915.43405891887         133026.6243719989             45.0662878880815          26.94135757103597         
52610.27737997043         0.5000003472950417        29.99999999999469            59.9999999999722              60.00162939307507            26305.12041869674         78915.43434124412         133026.624847966              51.6706150567124          31.23570840680665         
52610.27750822686         0.5000003491235208        30.00000000000087            59.99999999997303             60.00162924502742            26305.12038662812         78915.43462982561         133026.6253344162             57.84967873884658         35.38962732070625         
52610.27764624476         0.5000003510915066        29.99999999999625            59.99999999997062             60.00162911974054            26305.12035210073         78915.43494038878         133026.6258578897             64.06348949137104         39.72078307582149         
52610.27778698393         0.5000003530978402        30.00000000000269            59.99999999997385             60.00162902246603            26305.12031691651         78915.43525705136         133026.6263916843             70.07536848031876         44.07925598879813         
52610.27792810927         0.5000003551093755        29.99999999999149            59.99999999996469             60.00162895192458            26305.1202816517          78915.43557456684         133026.6269269436             75.88027734332474         48.46546223794028         
52610.27806823415         0.5000003571068944        30.0000000000055             59.99999999997691             60.00162890613768            26305.12024662406         78915.43588984424         133026.6274584084             81.50126983837218         52.89956308509618         
52610.27820631322         0.5000003590755479        29.99999999999481            59.99999999996474             60.00162888333671            26305.12021209214         78915.4362005343          133026.6279821139             86.9626062213501          57.40376667388696         
52610.27834166549         0.50000036100484          29.99999999999464            59.99999999996294             60.00162888190291            26305.12017826763         78915.43650506335         133026.6284954772             92.28605480110345         61.99976902814029         
52610.27847346998         0.5000003628841835        29.99999999999823            59.99999999996714             60.00162890028727            26305.12014529705         78915.43680164292         133026.6289953844             97.4910863410214          66.70887864591232         
52610.27860128155         0.5000003647056651        30.000000000002              59.99999999997328             60.00162893728459            26305.12011337413         78915.43708918898         133026.6294801474             102.5945474144245         71.55155815337299         
52610.27872438687         0.5000003664608417        29.99999999999867            59.9999999999658              60.00162899155431            26305.12008258641         78915.43736618733         133026.6299470605             107.6113495679597         76.54777525142411         
52610.27884237            0.5000003681429182        30.00000000000097            59.99999999997053             60.0016290620089             26305.12005308342         78915.43763165659         133026.6303945462             112.5538060722429         81.71595501817598         
52610.27895474392         0.5000003697452553        30.00000000000171            59.99999999997232             60.0016291475727             26305.12002497094         78915.4378845169          133026.6308207573             117.4317354852091         87.07243207993936         
52610.27906104555         0.5000003712605405        30.00000000000484            59.99999999998391             60.00162924718051            26305.11999840213         78915.43812368896         133026.6312239375             122.2515662884514         92.62956902278148         
52610.27916069864         0.5000003726812455        30.00000000000079            59.99999999996732             60.00162935963887            26305.11997348495         78915.43834791231         133026.6316019011             127.0158818790405         98.39392270722686         
52610.27925326041         0.5000003740002907        30.00000000000301            59.99999999997941             60.00162948368499            26305.11995037047         78915.43855615034         133026.6319529688             131.7237772802489         104.3651162996236         
52610.27933817497         0.5000003752111921        30.00000000000254            59.99999999997807             60.00162961788258            26305.11992912186         78915.43874722808         133026.6322750323             136.372284388618          110.5361707040458         
52610.2794121293          0.5000003762653159        30.00000000000264            59.99999999998298             60.00162975475818            26305.11991064125         78915.43891361736         133026.6325555258             140.7677795642214         116.6255448493362         
52610.27947471393         0.5000003771577242        30.00000000000189            59.99999999996226             60.00162988950635            26305.11989498369         78915.43905444417         133026.6327928964             144.8406159618638         122.4872502564593         
52610.27952783787         0.5000003779146802        30.00000000000209            59.99999999997372             60.00163002180258            26305.11988172197         78915.43917395377         133026.6329943846             148.6496192123498         128.155989623888          
52610.27957288024         0.5000003785568673        30.00000000000258            59.99999999996801             60.0016301515815             26305.1198704575          78915.43927530297         133026.633165221              152.2417038703929         133.6610020492289         
52610.27961098182         0.5000003791003741        30.00000000000193            59.99999999997419             60.00163027894797            26305.11986091423         78915.43936104942         133026.6333097324             155.6549549344869         139.0272715280498         
52610.27964304329         0.5000003795573721        30.00000000000357            59.99999999996506             60.00163040407899            26305.11985290216         78915.43943318444         133026.633431335              158.9208369774338         144.2764491003356         
52610.27966975921         0.5000003799379442        30.00000000000095            59.99999999997796             60.00163052720833            26305.1198462381          78915.43949328033         133026.633532663              162.0658074881165         149.4275661171755         
52610.27969163653         0.500000380250029         30.00000000000333            59.9999999999692              60.00163064861313            26305.11984075789         78915.43954251517         133026.6336156391             165.1125181070824         154.4975945545543         
52610.27970914912         0.5000003804992322        30.00000000000016            59.99999999997844             60.00163076851836            26305.11983640353         78915.43958189471         133026.6336820608             168.0807277012318         159.5018949467811         
52610.27972257173         0.5000003806907187        30.00000000000152            59.99999999997448             60.00163088727977            26305.11983304067         78915.4396121028          133026.63373297               170.9880124727836         164.4545816984026         
52610.27973217239         0.5000003808276038        29.99999999999962            59.99999999997799             60.00163100513043            26305.11983063943         78915.43963370535         133026.6337693833             173.8503329330652         169.3688279579231         
52610.27973811158         0.5000003809123359        30.00000000000437            59.99999999997005             60.0016311223641             26305.11982915124         78915.43964707192         133026.6337919094             176.6825008723516         174.2571269594275         
52610.27974049318         0.5000003809463844        30.00000000000195            59.99999999997357             60.00163123927282            26305.11982855074         78915.43965243561         133026.6338009423             179.498578486711          179.1315231075231         
52610.27973937179         0.5000003809302122        29.9999999999996             59.99999999997575             60.00163135611347            26305.11982884087         78915.43964990272         133026.6337966891             182.3122347574841         184.0038236541892         
52610.27973470169         0.5000003808637183        29.99999999999953            59.99999999997535             60.00163147321619            26305.11983000408         78915.43963939929         133026.6337789764             185.137079901893          188.8858003061673         
52610.27972640985         0.5000003807457177        30.00000000000265            59.9999999999733              60.00163159083212            26305.11983206621         78915.43962075347         133026.6337475271             187.9869965763725         193.7893893345684         
52610.27971437965         0.5000003805740693        30.0000000000003             59.99999999997399             60.00163170920283            26305.11983508159         78915.4395936777          133026.6337018991             190.8764862006335         198.7268986442846         
52610.27969837389         0.5000003803457689        30.0000000000005             59.99999999997351             60.00163182867981            26305.11983908966         78915.43955765812         133026.6336411925             193.8210502361916         203.7112307896125         
52610.27967809603         0.5000003800567595        30.00000000000289            59.99999999997348             60.00163194950951            26305.1198441556          78915.43951203645         133026.6335642828             196.8376297121655         208.7561321526802         
52610.27965316935         0.5000003797013544        29.99999999999674            59.99999999997194             60.00163207199635            26305.11985039024         78915.43945594846         133026.633469741              199.9451322616504         213.8764805734964         
52610.27962307898         0.5000003792724738        30.00000000000123            59.99999999997301             60.00163219641726            26305.11985790859         78915.43938824938         133026.6333556145             203.1650853446385         219.0886268816967         
52610.27958721114         0.500000378761198         30.00000000000609            59.99999999997614             60.00163232295856            26305.11986687305         78915.43930754923         133026.6332195751             206.5224687216083         224.4108104069653         
52610.27954475993         0.5000003781559579        29.99999999999793            59.99999999996977             60.00163245184635            26305.11987748931         78915.43921203054         133026.6330585664             210.0468010858357         229.8636752096724         
52610.27949467708         0.500000377441959         30.00000000000134            59.99999999997268             60.0016325832363             26305.11989001159         78915.43909934258         133026.6328686125             213.7735890470808         235.4709233039449         
52610.27943565648         0.5000003766005122        30.00000000000119            59.99999999997225             60.00163271712269            26305.11990477005         78915.43896654289         133026.6326447595             217.7462977970486         241.2601547063968         
52610.27936599716         0.5000003756076179        29.99999999999933            59.99999999996883             60.00163285329773            26305.11992217687         78915.43880981745         133026.6323805561             222.0190820921059         247.2639632770422         
52610.2792835273          0.5000003744320337        30.00000000000112            59.99999999997152             60.00163299115666            26305.11994278978         78915.43862426482         133026.6320677649             226.6606400667843         253.5213837724143         
52610.27918538957         0.5000003730328207        30.00000000000092            59.99999999997039             60.00163312949856            26305.11996733394         78915.43840344519         133026.6316955487             231.7597460306736         260.0798203782082         
52610.27906820457         0.5000003713622244        29.99999999999957            59.99999999996571             60.00163326561095            26305.11999663202         78915.43813977714         133026.6312510902             237.4173918031931         266.9787558261669         
52610.27893811507         0.500000369507402         30.00000000000164            59.99999999997179             60.0016333865242             26305.12002917005         78915.43784706009         133026.6307576875             243.3070765408245         273.7558071764122         
52610.27879723069         0.5000003674988825        30.00000000000489            59.99999999998806             60.00163348738558            26305.12006439668         78915.43753006469         133026.6302233421             249.3599819492471         280.3152914526967         
52610.27864735534         0.5000003653626682        30.00000000000291            59.99999999997964             60.00163356483797            26305.12010184589         78915.43719286479         133026.6296548958             255.5449111080109         286.6237672469167         
52610.27849052958         0.5000003631268592        30.00000000000145            59.99999999996653             60.00163361608987            26305.1201410596          78915.43683999956         133026.629060088              261.8386787099633         292.66827315367           
52610.27834700661         0.5000003610812794        30.00000000000112            59.99999999995298             60.00163363799581            26305.12017691669         78915.43651709653         133026.6285157349             267.5085584280903         297.8185751515251         
52610.27818601358         0.5000003587851212        30.00000000000206            59.99999999997424             60.00163363479817            26305.12021722176         78915.4361548054          133026.6279051216             273.8461337432967         303.2762143907166         
52610.27802353725         0.500000356470138         30.000000000002              59.99999999997495             60.00163360203458            26305.12025777556         78915.43578929894         133026.6272888823             280.284021990853          308.5299435999099         
52610.27786367307         0.5000003541909892        30.00000000000431            59.99999999994651             60.00163353926686            26305.12029775018         78915.43542959596         133026.6266825505             286.7541434574479         313.5481230652503         
52610.27770889417         0.5000003519845065        30.00000000000292            59.99999999996671             60.00163344726604            26305.12033644445         78915.43508134389         133026.626095506              293.2343977039304         318.3420084354991         
52610.27756087993         0.5000003498746243        30.0000000000011             59.9999999999791              60.00163332681057            26305.12037343887         78915.434748321           133026.6255341185             299.739402340626          322.9494285971514         
52610.27742115886         0.5000003478815667        29.9999999999993             59.99999999998613             60.00163317823745            26305.1204084337          78915.43443388403         133026.6250041853             306.3022500165276         327.4170560801859         
52610.27729070939         0.5000003460224189        30.00000000000541            59.99999999996086             60.0016330018836             26305.12044101928         78915.43414039949         133026.6245094173             312.9639408157957         331.7922021818733         
