DefaultSC.Venus.SMA       DefaultSC.Venus.ECC       DefaultSC.VenusMJ200Eq.INC   DefaultSC.VenusMJ200Eq.RAAN   DefaultSC.VenusMJ200Eq.AOP   DefaultSC.Venus.RadPer    DefaultSC.Venus.RadApo    DefaultSC.Venus.OrbitPeriod   DefaultSC.Venus.TA        DefaultSC.Venus.EA        
48414.99593608087         0.6999999694221313        29.99999999999003            59.99999999999015             89.99999946107035            14524.50026125165         82305.49161091009         117436.3472816259             53.30491047866654         23.81213757304702         
48414.99616011958         0.699999971107844         29.99999999999257            59.99999999999167             89.99999936837452            14524.5002468495          82305.49207338967         117436.3480967748             58.90830462752152         26.69099239040261         
48414.99638604774         0.6999999728080312        30.00000000000658            60.00000000001222             89.9999992929952             14524.5002323134          82305.49253978209         117436.3489187984             64.24444162808803         29.55006983646462         
48414.9966136143          0.6999999745200779        30.00000000000779            60.00000000001528             89.99999923300525            14524.50021769463         82305.49300953398         117436.3497467831             69.38340273288698         32.42780245592638         
48414.99684185778         0.6999999762376606        30.0000000000002             60.00000000000141             89.99999918697164            14524.50020301092         82305.49348070464         117436.3505772308             74.37080271911368         35.35337794560371         
48414.99709007349         0.6999999781054626        29.99999999999797            59.99999999999601             89.9999991517017             14524.50018704601         82305.49399310096         117436.351480346              79.66205651425513         38.61953556543398         
48414.99731851461         0.6999999798239095        30.00000000000536            60.00000000001356             89.99999913210331            14524.50017237975         82305.49446464947         117436.3523115128             84.44742124490435         41.73627854118683         
48414.99755759331         0.6999999816230839        30.0000000000074             60.0000000000204              89.999999124174              14524.50015699634         82305.49495819026         117436.3531813837             89.41893877121679         45.15950270248004         
48414.99779144226         0.6999999833822608        30.00000000000495            60.00000000001469             89.99999912886292            14524.50014198049         82305.49544090404         117436.3540322265             94.27590557665415         48.70921611212967         
48414.99801820505         0.6999999850890655        30.00000000000383            60.00000000001192             89.99999914508436            14524.50012737438         82305.49590903572         117436.3548572868             99.01832886219576         52.39571430833963         
48414.99823760088         0.6999999867392604        30.00000000000372            60.00000000001261             89.99999917222935            14524.50011329895         82305.49636190283         117436.3556555429             103.6612214145893         56.24177433617083         
48414.99844833247         0.6999999883248165        30.00000000000296            60.00000000001025             89.99999920929206            14524.50009975373         82305.4967969112          117436.3564222748             108.2110568285248         60.26529352003997         
48414.99864883467         0.6999999898336899        29.99999999999847            59.99999999998494             89.99999925530219            14524.50008685229         82305.49721081705         117436.3571517879             112.6546415162865         64.46618957702518         
48414.99883697049         0.6999999912492496        30.00000000000265            60.00000000001058             89.999999308833              14524.50007475872         82305.49759918226         117436.3578363067             116.956636418601          68.81705375377197         
48414.99901071924         0.6999999925568521        29.99999999999957            59.99999999998349             89.99999936820944            14524.50006357577         82305.4979578627          117436.3584684792             121.0828095573796         73.28001991624198         
48414.99916993222         0.6999999937545673        30.0000000000027             60.00000000001634             89.99999943199801            14524.50005335228         82305.49828651216         117436.3590477643             125.0253307770646         77.83548092835755         
48414.99931525672         0.6999999948480795        30.0000000000013             59.99999999999331             89.99999949924599            14524.50004400724         82305.49858650619         117436.3595765172             128.7989148438083         82.48608728338297         
48414.99944792876         0.6999999958462124        30.00000000000193            60.00000000001069             89.99999956929679            14524.50003548425         82305.49886037326         117436.360059235              132.426458999353          87.24606292555589         
48414.99956903236         0.6999999967573233        30.00000000000164            60.00000000001965             89.99999964176591            14524.5000277039          82305.49911036083         117436.3604998619             135.9314773742726         92.1340263169372          
48414.99967950585         0.6999999975888205        30.00000000000259            59.99999999998776             89.99999971639464            14524.50002058901         82305.49933842268         117436.3609018118             139.3356478931543         97.16993950734316         
48414.99978024931         0.6999999983469728        30.0000000000019             60.00000000000387             89.99999979299579            14524.5000141061          82305.49954639252         117436.3612683597             142.6586170461291         102.3743145084934         
48414.99987190724         0.6999999990366389        30.00000000000185            60.00000000000426             89.99999987152215            14524.5000082133          82305.49973560117         117436.3616018506             145.9182906190482         107.7679494806262         
48414.99995500997         0.6999999996617909        30.00000000000303            59.99999999999688             89.99999995193815            14524.50000287738         82305.49990714256         117436.361904214              149.1311114141265         113.3715833135956         
48414.99997620995         0.6999999998214744        30.00000000000372            59.9999999999928              89.99999997417403            14524.5000015063          82305.4999509136          117436.3619813486             150.00000004701           114.9367380454727         
135291.5856706224         0.7656366862542909        38.3553530654962             78.93231048508365             126.2044675188705            31707.38433967856         238875.7870015663         548578.6044475882             98.16426732474656         45.59679397277847         
135291.5857289464         0.7656366863708869        38.35535306549685            78.93231048507054             126.2044675201453            31707.38433757311         238875.7871203197         548578.6048023249             98.48951397506524         45.83210846516366         
135291.5859155191         0.7656366867434825        38.35535306549659            78.93231048507657             126.2044675245699            31707.38433088986         238875.7875001484         548578.6059370941             99.53014235098937         46.59272880996919         
135291.5863909485         0.7656366876933235        38.35535306549714            78.93231048506803             126.2044675381932            31707.38431380757         238875.7884680894         548578.6088287415             102.1986430305432         48.59905206683177         
135291.5871384515         0.7656366891861871        38.35535306549682            78.93231048507344             126.2044675667395            31707.38428702297         238875.7899898801         548578.6133751904             106.4496664166288         51.97378142942361         
135291.5877978641         0.7656366905033228        38.35535306549646            78.93231048507701             126.2044675994549            31707.38426336769         238875.7913323604         548578.6173858567             110.2786350701672         55.22078466021463         
135291.5883677312         0.7656366916416337        38.35535306549777            78.93231048506883             126.2044676338237            31707.38424291975         238875.7924925427         548578.6208518918             113.6651101270334         58.27449104952626         
135291.5888644682         0.7656366926337465        38.35535306549762            78.93231048507                126.2044676687313            31707.38422511218         238875.7935038243         548578.6238731364             116.6896042351742         61.16044275225254         
135291.5893007725         0.7656366935053756        38.35535306549812            78.93231048506817             126.2044677034754            31707.38420944179         238875.7943921032         548578.6265268176             119.4141638544285         63.89960951980716         
135291.5896868951         0.7656366942766233        38.35535306549765            78.93231048507111             126.2044677376751            31707.38419559144         238875.7951781988         548578.6288752854             121.8872889333147         66.50936382999807         
135291.5900308377         0.7656366949635696        38.35535306549535            78.93231048508069             126.2044677710786            31707.3841832609          238875.7958784145         548578.6309672064             124.1474024022197         69.00422790721846         
135291.5903390522         0.7656366955791637        38.35535306549578            78.93231048507847             126.2044678035647            31707.38417221037         238875.796505894          548578.6328418229             126.2253262463509         71.39644673295081         
135291.5906167288         0.7656366961338442        38.35535306549738            78.93231048507309             126.2044678350553            31707.38416224396         238875.7970712137         548578.6345307025             128.1460719230771         73.69642987002462         
135291.5908682177         0.7656366966362022        38.35535306549848            78.93231048506961             126.2044678655395            31707.38415321892         238875.7975832164         548578.6360603031             129.9301523957581         75.91309458477154         
135291.5910970182         0.7656366970931769        38.35535306549857            78.93231048507008             126.2044678950213            31707.38414501653         238875.7980490199         548578.6374519095             131.5945562772824         78.05413448063483         
135291.5913060342         0.7656366975106633        38.35535306549773            78.93231048507276             126.2044679235219            31707.3841375198          238875.7984745486         548578.6387231825             133.1534802551404         80.12623159198333         
135291.5914977315         0.7656366978934656        38.3553530654961             78.9323104850771              126.2044679510811            31707.38413065668         238875.7988648062         548578.6398891199             134.6188863905278         82.1352252535481          
135291.5916741094         0.7656366982458011        38.35535306549797            78.93231048507219             126.204467977735             31707.38412432517         238875.7992238936         548578.6409618827             136.0009309646549         84.08624766498195         
135291.591836976          0.7656366985711365        38.3553530654947             78.93231048508038             126.2044680035209            31707.38411847998         238875.799555472          548578.6419524668             137.3082979858725         85.98383358520094         
135291.5919877904         0.7656366988723498        38.35535306549671            78.93231048507553             126.2044680284984            31707.38411307371         238875.7998625071         548578.6428697472             138.5484611351195         87.83200976896445         
135291.5921278193         0.7656366991521319        38.35535306549577            78.93231048507776             126.2044680526922            31707.38410803918         238875.8001475995         548578.6437214286             139.7278914219441         89.63436841422158         
135291.5922581955         0.7656366994125385        38.35535306549758            78.9323104850735              126.2044680761608            31707.38410336375         238875.8004130273         548578.6445144003             140.8522232385776         91.39412789248493         
135291.5923798329         0.7656366996555423        38.35535306549777            78.93231048507344             126.2044680989282            31707.38409899472         238875.800660671          548578.6452542206             141.9263882312514         93.11418328997671         
135291.5924936104         0.7656366998827493        38.35535306549873            78.93231048507164             126.2044681210454            31707.3840949208          238875.8008923001         548578.6459462362             142.9547240518412         94.79714872695516         
135291.592600224          0.7656367000957112        38.35535306549682            78.9323104850754              126.204468142538             31707.38409109517         238875.8011093529         548578.6465946796             143.9410633377255         96.44539299823946         
135291.5927003204         0.7656367002955414        38.35535306549655            78.93231048507575             126.2044681634464            31707.38408751874         238875.8013131221         548578.6472034841             144.8888070051259         98.06106975323803         
135291.5927944536         0.7656367004836402        38.35535306549476            78.93231048507921             126.2044681837993            31707.38408413191         238875.8015047752         548578.6477760188             145.8009850042128         99.64614318451336         
135291.5928831437         0.7656367006608249        38.35535306549568            78.93231048507739             126.204468203635             31707.38408094602         238875.8016853414         548578.6483154481             146.6803069811833         101.202410000374          
135291.5929668181         0.7656367008278556        38.35535306549627            78.93231048507636             126.20446822297              31707.38407795838         238875.8018556778         548578.6488243712             147.5292047618782         102.7315183062134         
135291.5930458724         0.7656367009858508        38.35535306549711            78.93231048507496             126.2044682418398            31707.38407511038         238875.8020166344         548578.6493051936             148.3498681662136         104.2349839007254         
135291.5931206665         0.7656367011352389        38.35535306549777            78.9323104850741              126.204468260262             31707.38407242842         238875.8021689046         548578.6497601047             149.1442753518046         105.7142043996177         
135291.5931915407         0.7656367012767161        38.35535306549411            78.93231048507934             126.2044682782608            31707.38406989806         238875.8023131834         548578.6501911748             149.9142186447188         107.1704715247962         
135291.5932587461         0.7656367014109769        38.35535306549451            78.93231048507872             126.2044682958648            31707.38406748417         238875.802450008          548578.6505999299             150.6613266272972         108.6049818375719         
135291.5933225463         0.7656367015384401        38.3553530654984             78.93231048507333             126.2044683130918            31707.38406519189         238875.8025799006         548578.6509879741             151.3870831060324         110.018846146339          
135291.5933831908         0.7656367016596148        38.3553530654983             78.93231048507326             126.2044683299569            31707.38406301082         238875.8027033708         548578.6513568253             152.0928434662978         111.4130977805608         
135291.593440883          0.765636701774876         38.35535306549752            78.9323104850745              126.2044683464782            31707.38406093789         238875.8028208281         548578.6517077194             152.779848828208          112.7886998912902         
135291.593495821          0.7656367018845486        38.35535306549689            78.93231048507542             126.2044683626709            31707.38405897556         238875.8029326664         548578.6520418623             153.4492383442429         114.1465519126762         
135291.5935481865         0.7656367019891342        38.35535306549645            78.9323104850758              126.2044683785603            31707.38405709856         238875.8030392744         548578.652360359              154.1020599199323         115.4874952978225         
135291.593598118          0.7656367020888888        38.35535306549691            78.93231048507549             126.2044683941537            31707.38405530471         238875.8031409313         548578.6526640513             154.7392795909715         116.8123186249254         
135291.5936457701         0.7656367021840564        38.35535306549897            78.93231048507273             126.2044684094649            31707.38405359724         238875.803237943          548578.6529538803             155.3617897513303         118.121762155059          
135291.5936912945         0.7656367022749472        38.35535306549578            78.93231048507657             126.2044684245064            31707.38405196973         238875.8033306193         548578.6532307677             155.9704163951496         119.4165219111289         
135291.5937347894         0.7656367023618977        38.35535306549659            78.93231048507553             126.2044684393004            31707.38405039966         238875.8034191792         548578.6534953115             156.5659255092224         120.6972533373698         
135291.5937763758         0.7656367024449535        38.35535306549925            78.93231048507293             126.2044684538455            31707.38404890924         238875.8035038424         548578.6537482478             157.1490287314505         121.9645745903497         
135291.5938161677         0.7656367025243989        38.35535306549841            78.93231048507407             126.2044684681552            31707.3840474867          238875.8035848486         548578.6539902691             157.7203883730571         123.2190695053929         
135291.5938542599         0.7656367026004921        38.35535306549588            78.93231048507657             126.2044684822468            31707.38404611934         238875.8036624004         548578.6542219525             158.2806218875176         124.4612902763888         
135291.5938907346         0.76563670267338          38.35535306549681            78.93231048507567             126.2044684961305            31707.38404480655         238875.8037366626         548578.6544437985             158.8303058570393         125.6917598818084         
135291.5939256711         0.7656367027431523        38.35535306549716            78.93231048507508             126.2044685098057            31707.38404355478         238875.8038077874         548578.6546562887             159.3699795571519         126.9109742854774         
135291.5939591531         0.7656367028100319        38.3553530654983             78.93231048507407             126.204468523289             31707.38404235349         238875.8038759527         548578.6548599324             159.9001481513752         128.1194044369897         
135291.5939912591         0.765636702874171         38.35535306549792            78.93231048507444             126.2044685365909            31707.38404120049         238875.8039413177         548578.6550552067             160.4212855606867         129.317498093521          
135291.5940220351         0.7656367029356017        38.35535306549656            78.93231048507556             126.2044685497059            31707.38404010219         238875.8040039681         548578.6552423921             160.9338370464195         130.5056814820581         
135291.5940515544         0.7656367029945836        38.35535306549701            78.93231048507525             126.204468562659             31707.38403904067         238875.8040640682         548578.6554219339             161.4382215400084         131.6843608187047         
135291.594079874          0.7656367030511743        38.35535306549782            78.93231048507488             126.2044685754515            31707.3840380215          238875.8041217265         548578.6555941784             161.9348337486032         132.8539236999054         
135291.594107047          0.765636703105404         38.35535306549763            78.93231048507518             126.2044685880811            31707.38403705302         238875.8041770409         548578.6557594495             162.4240460618113         134.0147403784362         
135291.5941331285         0.7656367031574981        38.35535306549642            78.93231048507593             126.2044686005703            31707.38403611769         238875.8042301394         548578.6559180823             162.9062102815993         135.1671649356858         
135291.5941581452         0.7656367032075146        38.35535306549863            78.93231048507434             126.204468612919             31707.38403521385         238875.8042810765         548578.656070238              163.3816591946256         136.3115363604548         
135291.5941821536         0.7656367032554398        38.35535306549838            78.93231048507445             126.2044686251211            31707.38403435668         238875.8043299505         548578.6562162616             163.8507080039004         137.4481795431945         
135291.5942052014         0.7656367033014706        38.35535306549627            78.93231048507573             126.2044686371991            31707.38403353066         238875.8043768722         548578.6563564427             164.3136556346365         138.5774061937845         
135291.5942273095         0.7656367033456368        38.35535306549664            78.9323104850754              126.2044686491504            31707.38403273665         238875.8044218823         548578.6564909077             164.7707859273534         139.6995156900546         
135291.5942485275         0.7656367033880207        38.35535306549706            78.93231048507548             126.2044686609844            31707.38403197521         238875.8044650798         548578.6566199599             165.2223687297779         140.814795863336          
135291.5942688823         0.7656367034286616        38.35535306549515            78.93231048507637             126.2044686726998            31707.38403124724         238875.8045065174         548578.6567437613             165.6686608977659         141.9235237268891         
135291.5942884124         0.7656367034676893        38.3553530654977             78.93231048507512             126.2044686843165            31707.38403054426         238875.8045462805         548578.6568625468             166.1099072142734         143.02596615225           
135291.5943071266         0.765636703505069         38.35535306549656            78.9323104850757              126.2044686958154            31707.38402987304         238875.8045843802         548578.6569763703             166.5463412344342         144.1223804982113         
135291.594325083          0.7656367035409295        38.35535306549733            78.93231048507563             126.204468707224             31707.38402922972         238875.8046209362         548578.657085584              166.9781860638628         145.2130151964356         
135291.5943422818         0.765636703575271         38.35535306549636            78.93231048507555             126.2044687185303            31707.38402861438         238875.8046559493         548578.6571901904             167.4056550766026         146.2981102976575         
135291.5943587489         0.7656367036081675        38.35535306549608            78.93231048507572             126.2044687297422            31707.38402802304         238875.8046894748         548578.6572903462             167.8289525783598         147.3778979816307         
135291.5943745242         0.7656367036396839        38.35535306549568            78.932310485076               126.2044687408736            31707.38402745628         238875.8047215921         548578.6573862943             168.2482744201524         148.4526030340326         
135291.5943896134         0.7656367036698188        38.3553530654977             78.93231048507573             126.2044687519155            31707.38402691563         238875.8047523111         548578.6574780695             168.6638085669368         149.5224432930612         
135291.5944040494         0.7656367036986589        38.35535306549622            78.93231048507579             126.2044687628845            31707.38402639709         238875.8047817016         548578.6575658718             169.0757356252857         150.5876300681597         
135291.5944178388         0.7656367037262014        38.35535306549703            78.93231048507558             126.2044687737718            31707.38402590254         238875.804809775          548578.6576497415             169.4842293338448         151.6483685332916         
135291.59443101           0.7656367037524935        38.35535306549622            78.93231048507592             126.2044687845875            31707.3840254323          238875.8048365877         548578.6577298514             169.8894570198484         152.7048580966923         
135291.5944435621         0.7656367037775883        38.35535306549794            78.93231048507586             126.204468795333             31707.38402497893         238875.8048621453         548578.6578061954             170.2915800247342         153.7572927491327         
135291.5944555312         0.7656367038015004        38.3553530654982             78.93231048507569             126.2044688060153            31707.38402454895         238875.8048865135         548578.6578789938             170.6907541015344         154.8058613923219         
135291.5944669217         0.7656367038242307        38.35535306549703            78.93231048507583             126.2044688166261            31707.38402414325         238875.8049097001         548578.6579482728             171.0871297865303         155.8507481491124         
135291.5944777581         0.7656367038458731        38.35535306549578            78.93231048507565             126.2044688271913            31707.38402375485         238875.8049317613         548578.6580141815             171.4808527473666         156.8921326568708         
135291.5944880298         0.7656367038663912        38.35535306549612            78.93231048507563             126.2044688376858            31707.38402338626         238875.8049526734         548578.6580766563             171.8720641096959         157.9301903454888         
135291.5944977706         0.7656367038858745        38.3553530654979             78.93231048507558             126.2044688481414            31707.3840230332          238875.8049725079         548578.6581359012             172.2609007641352         158.9650927010476         
135291.5945069786         0.765636703904261         38.35535306549673            78.93231048507553             126.2044688585301            31707.38402270369         238875.8049912535         548578.6581919063             172.6474956552985         159.997007516537          
135291.594515682          0.7656367039216412        38.35535306549788            78.93231048507592             126.2044688688843            31707.38402239205         238875.805008972          548578.658244842              173.0319780543534         161.0260991303651         
135291.5945238757         0.7656367039380009        38.35535306549792            78.93231048507637             126.2044688791887            31707.38402209901         238875.8050256523         548578.6582946772             173.4144738166038         162.0525286539392         
