  27 2.195600646e+07 -1.773087634e+07 -1.410117820e+07 
  28 2.394965486e+07 -5.611412305e+06 -4.659025381e+06 
  30 2.221596945e+07 -1.770790193e+07 -1.355219790e+07 
  19 2.045565840e+07 -2.575100710e+07 -2.023216211e+07 
**************** 
Time = 65160.0 sec 
   4 2.392995755e+07 -5.748037602e+06 -5.407547561e+06 
   7 2.035292390e+07 -2.696937882e+07 -2.064182296e+07 
   9 2.208438146e+07 -1.574198780e+07 -1.406308744e+07 
  11 2.333780450e+07 -1.280847942e+07 -9.505734002e+06 
  27 2.197034386e+07 -1.765553173e+07 -1.404246814e+07 
  28 2.393674010e+07 -5.679280098e+06 -4.711909249e+06 
  30 2.220048277e+07 -1.778928598e+07 -1.361561398e+07 
  19 2.045808132e+07 -2.573827368e+07 -2.022223996e+07 
**************** 
Time = 65190.0 sec 
   4 2.391197139e+07 -5.842554628e+06 -5.481196989e+06 
   7 2.034523669e+07 -2.700977515e+07 -2.067330062e+07 
   9 2.210000983e+07 -1.565985860e+07 -1.399909076e+07 
  11 2.331854595e+07 -1.290968280e+07 -9.584593588e+06 
  27 2.198475471e+07 -1.757980249e+07 -1.398345838e+07 
  28 2.392384954e+07 -5.747017588e+06 -4.764691573e+06 
  30 2.218502816e+07 -1.787049811e+07 -1.367889611e+07 
  19 2.046062736e+07 -2.572489523e+07 -2.021181518e+07 
**************** 
Time = 65220.0 sec 
   4 2.389400490e+07 -5.936962701e+06 -5.554761568e+06 
   7 2.033761980e+07 -2.704980193e+07 -2.070449030e+07 
   9 2.211570795e+07 -1.557736689e+07 -1.393481160e+07 
  11 2.329931619e+07 -1.301073748e+07 -9.663337288e+06 
  27 2.199923853e+07 -1.750369199e+07 -1.392415154e+07 
  28 2.391098483e+07 -5.814625894e+06 -4.817373236e+06 
  30 2.216960749e+07 -1.795153721e+07 -1.374204340e+07 
  19 2.046329570e+07 -2.571087359e+07 -2.020088922e+07 
**************** 
Time = 65250.0 sec 
   4 2.387606243e+07 -6.031257458e+06 -5.628237819e+06 
   7 2.033007384e+07 -2.708945607e+07 -2.073538962e+07 
   9 2.213147444e+07 -1.549451423e+07 -1.387025118e+07 
  11 2.328011473e+07 -1.311163909e+07 -9.741961724e+06 
  27 2.201379371e+07 -1.742720156e+07 -1.386454865e+07 
  28 2.389814392e+07 -5.882103717e+06 -4.869953215e+06 
  30 2.215421924e+07 -1.803240017e+07 -1.380505344e+07 
  19 2.046608652e+07 -2.569620844e+07 -2.018946183e+07 
**************** 
Time = 65280.0 sec 
   4 2.385813948e+07 -6.125436550e+06 -5.701623931e+06 
   7 2.032259874e+07 -2.712873670e+07 -2.076599789e+07 
   9 2.214730860e+07 -1.541130438e+07 -1.380541243e+07 
  11 2.326094287e+07 -1.321238541e+07 -9.820465148e+06 
  27 2.202842084e+07 -1.735033472e+07 -1.380465245e+07 
  28 2.388532787e+07 -5.949452250e+06 -4.922432446e+06 
  30 2.213886547e+07 -1.811308610e+07 -1.386792554e+07 
  19 2.046899898e+07 -2.568090188e+07 -2.017753463e+07 
**************** 
Time = 65310.0 sec 
   4 2.384024046e+07 -6.219495523e+06 -5.774916444e+06 
   7 2.031519574e+07 -2.716764069e+07 -2.079631268e+07 
   9 2.216321065e+07 -1.532773904e+07 -1.374029667e+07 
  11 2.324180218e+07 -1.331297234e+07 -9.898844387e+06 
  27 2.204311952e+07 -1.727309285e+07 -1.374446401e+07 
  28 2.387253590e+07 -6.016670202e+06 -4.974809919e+06 
  30 2.212354515e+07 -1.819359186e+07 -1.393065726e+07 
  19 2.047203399e+07 -2.566495376e+07 -2.016510754e+07 
**************** 
Time = 65340.0 sec 
   4 2.382236555e+07 -6.313431840e+06 -5.848113389e+06 
   7 2.030786433e+07 -2.720616672e+07 -2.082633297e+07 
   9 2.217917952e+07 -1.524382176e+07 -1.367490667e+07 
  11 2.322269163e+07 -1.341339745e+07 -9.977097529e+06 
  27 2.205788906e+07 -1.719547939e+07 -1.368398602e+07 
  28 2.385977029e+07 -6.083758479e+06 -5.027086338e+06 
  30 2.210826012e+07 -1.827391642e+07 -1.399324777e+07 
  19 2.047519052e+07 -2.564836593e+07 -2.015218196e+07 
**************** 
Time = 65370.0 sec 
   4 2.380451487e+07 -6.407237522e+06 -5.921208479e+06 
   7 2.030060623e+07 -2.724430835e+07 -2.085605371e+07 
   9 2.219521605e+07 -1.515955082e+07 -1.360924110e+07 
  11 2.320361374e+07 -1.351365299e+07 -1.005521853e+07 
  27 2.207272966e+07 -1.711749226e+07 -1.362321687e+07 
  28 2.384702908e+07 -6.150712863e+06 -5.079258446e+06 
  30 2.209301056e+07 -1.835405326e+07 -1.405569201e+07 
  19 2.047846945e+07 -2.563113506e+07 -2.013875531e+07 
**************** 
Time = 65400.0 sec 
   4 2.378668665e+07 -6.500921437e+06 -5.994208708e+06 
   7 2.029341924e+07 -2.728207581e+07 -2.088548289e+07 
   9 2.221131680e+07 -1.507494102e+07 -1.354331148e+07 
  11 2.318456581e+07 -1.361374781e+07 -1.013321431e+07 
  27 2.208763835e+07 -1.703914611e+07 -1.356216796e+07 
  28 2.383431125e+07 -6.217545336e+06 -5.131335555e+06 
  30 2.207779474e+07 -1.843401249e+07 -1.411799784e+07 
  19 2.048186829e+07 -2.561327393e+07 -2.012483754e+07 
**************** 
Time = 65430.0 sec 
   4 2.376888391e+07 -6.594470188e+06 -6.067103604e+06 
   7 2.028630618e+07 -2.731945707e+07 -2.091461114e+07 
   9 2.222748383e+07 -1.498998522e+07 -1.347711224e+07 
  11 2.316555092e+07 -1.371366925e+07 -1.021107497e+07 
  27 2.210261685e+07 -1.696043342e+07 -1.350083343e+07 
  28 2.382161820e+07 -6.284245906e+06 -5.183309878e+06 
  30 2.206261522e+07 -1.851378210e+07 -1.418015594e+07 
  19 2.048538879e+07 -2.559477397e+07 -2.011042201e+07 
**************** 
Time = 65460.0 sec 
   4 2.375110979e+07 -6.687878904e+06 -6.139889392e+06 
   7 2.027926686e+07 -2.735644850e+07 -2.094343562e+07 
   9 2.224371609e+07 -1.490468453e+07 -1.341064427e+07 
  11 2.314657048e+07 -1.381341219e+07 -1.028879655e+07 
  27 2.211766484e+07 -1.688135510e+07 -1.343921400e+07 
  28 2.380895031e+07 -6.350812985e+06 -5.235180180e+06 
  30 2.204747223e+07 -1.859335852e+07 -1.424216349e+07 
  19 2.048903066e+07 -2.557563454e+07 -2.009550816e+07 
**************** 
Time = 65490.0 sec 
   4 2.373335876e+07 -6.781157359e+06 -6.212573708e+06 
   7 2.027229966e+07 -2.739306145e+07 -2.097196518e+07 
   9 2.226001011e+07 -1.481905489e+07 -1.334391999e+07 
  11 2.312762200e+07 -1.391298660e+07 -1.036638679e+07 
  27 2.213277977e+07 -1.680192676e+07 -1.337732183e+07 
  28 2.379630611e+07 -6.417259864e+06 -5.286956826e+06 
  30 2.203236377e+07 -1.867275282e+07 -1.430402913e+07 
  19 2.049279185e+07 -2.555586987e+07 -2.008010712e+07 
**************** 
Time = 65520.0 sec 
   4 2.371563621e+07 -6.874288151e+06 -6.285142952e+06 
   7 2.026540748e+07 -2.742927991e+07 -2.100018735e+07 
   9 2.227636986e+07 -1.473308528e+07 -1.327693078e+07 
  11 2.310870844e+07 -1.401237557e+07 -1.044383251e+07 
  27 2.214796313e+07 -1.672213722e+07 -1.331514819e+07 
  28 2.378368660e+07 -6.483572733e+06 -5.338629052e+06 
  30 2.201729348e+07 -1.875194926e+07 -1.436574060e+07 
  19 2.049667429e+07 -2.553546751e+07 -2.006420917e+07 
**************** 
Time = 65550.0 sec 
   4 2.369794192e+07 -6.967272731e+06 -6.357598239e+06 
   7 2.025859004e+07 -2.746510669e+07 -2.102810431e+07 
   9 2.229279262e+07 -1.464678328e+07 -1.320968258e+07 
  11 2.308983039e+07 -1.411158084e+07 -1.052113512e+07 
  27 2.216321468e+07 -1.664199365e+07 -1.325269869e+07 
  28 2.377109143e+07 -6.549756378e+06 -5.390200619e+06 
  30 2.200225962e+07 -1.883095055e+07 -1.442730000e+07 
  19 2.050067699e+07 -2.551443344e+07 -2.004781899e+07 
**************** 
Time = 65580.0 sec 
   4 2.368027571e+07 -7.060109483e+06 -6.429938332e+06 
   7 2.025184670e+07 -2.750054161e+07 -2.105571592e+07 
   9 2.230927798e+07 -1.456015308e+07 -1.314217864e+07 
  11 2.307098762e+07 -1.421060022e+07 -1.059829288e+07 
  27 2.217853123e+07 -1.656150008e+07 -1.318997646e+07 
  28 2.375852346e+07 -6.615812227e+06 -5.441672580e+06 
  30 2.198726385e+07 -1.890975607e+07 -1.448870686e+07 
  19 2.050479966e+07 -2.549276983e+07 -2.003093825e+07 
**************** 
Time = 65610.0 sec 
   4 2.366263780e+07 -7.152794518e+06 -6.502160172e+06 
   7 2.024517867e+07 -2.753558239e+07 -2.108302042e+07 
   9 2.232582476e+07 -1.447319752e+07 -1.307442117e+07 
  11 2.305218030e+07 -1.430943076e+07 -1.067530351e+07 
  27 2.219391530e+07 -1.648065891e+07 -1.312698338e+07 
  28 2.374597882e+07 -6.681740484e+06 -5.493045109e+06 
  30 2.197230538e+07 -1.898836377e+07 -1.454995957e+07 
  19 2.050904131e+07 -2.547047846e+07 -2.001356834e+07 
**************** 
Time = 65640.0 sec 
   4 2.364503081e+07 -7.245324061e+06 -6.574260905e+06 
   7 2.023858630e+07 -2.757022663e+07 -2.111001591e+07 
   9 2.234243345e+07 -1.438591892e+07 -1.300641199e+07 
  11 2.303341018e+07 -1.440806868e+07 -1.075216405e+07 
  27 2.220936472e+07 -1.639947233e+07 -1.306372115e+07 
  28 2.373345690e+07 -6.747540491e+06 -5.544317668e+06 
  30 2.195738409e+07 -1.906677118e+07 -1.461105621e+07 
  19 2.051340255e+07 -2.544755990e+07 -1.999570971e+07 
**************** 
Time = 65670.0 sec 
   4 2.362745281e+07 -7.337694564e+06 -6.646237711e+06 
   7 2.023206974e+07 -2.760447214e+07 -2.113670071e+07 
   9 2.235910376e+07 -1.429831984e+07 -1.293815308e+07 
  11 2.301467716e+07 -1.450651109e+07 -1.082887224e+07 
  27 2.222487915e+07 -1.631794246e+07 -1.300019142e+07 
  28 2.372095956e+07 -6.813212414e+06 -5.595490445e+06 
  30 2.194250292e+07 -1.914497596e+07 -1.467199495e+07 
  19 2.051788308e+07 -2.542401519e+07 -1.997736318e+07 
**************** 
Time = 65700.0 sec 
   4 2.360990641e+07 -7.429902495e+06 -6.718087814e+06 
   7 2.022562909e+07 -2.763831700e+07 -2.116307331e+07 
   9 2.237583408e+07 -1.421040296e+07 -1.286964654e+07 
  11 2.299598184e+07 -1.460475437e+07 -1.090542527e+07 
  27 2.224045868e+07 -1.623607179e+07 -1.293639611e+07 
  28 2.370848526e+07 -6.878756224e+06 -5.646563413e+06 
  30 2.192765934e+07 -1.922297592e+07 -1.473277411e+07 
  19 2.052248258e+07 -2.539984536e+07 -1.995852954e+07 
**************** 
Time = 65730.0 sec 
   4 2.359239102e+07 -7.521944063e+06 -6.789808309e+06 
   7 2.021926553e+07 -2.767175831e+07 -2.118913146e+07 
   9 2.239262381e+07 -1.412217073e+07 -1.280089426e+07 
  11 2.297732538e+07 -1.470279448e+07 -1.098182000e+07 
  27 2.225610252e+07 -1.615386238e+07 -1.287233687e+07 
  28 2.369603580e+07 -6.944171158e+06 -5.697535968e+06 
  30 2.191285637e+07 -1.930076859e+07 -1.479339172e+07 
  19 2.052720057e+07 -2.537505138e+07 -1.993920955e+07 
**************** 
Time = 65760.0 sec 
   4 2.357490741e+07 -7.613817581e+06 -6.861397870e+06 
   7 2.021297812e+07 -2.770479651e+07 -2.121487550e+07 
   9 2.240947308e+07 -1.403362787e+07 -1.273189993e+07 
  11 2.295870836e+07 -1.480063032e+07 -1.105805556e+07 
  27 2.227181047e+07 -1.607131871e+07 -1.280801716e+07 
  28 2.368361438e+07 -7.009459245e+06 -5.748409660e+06 
  30 2.189809226e+07 -1.937835381e+07 -1.485384770e+07 
  19 2.053203696e+07 -2.534963634e+07 -1.991940562e+07 
**************** 
Time = 65790.0 sec 
   4 2.355745740e+07 -7.705519506e+06 -6.932853675e+06 
   7 2.020676848e+07 -2.773742933e+07 -2.124030367e+07 
   9 2.242638138e+07 -1.394477691e+07 -1.266266553e+07 
  11 2.294012991e+07 -1.489825831e+07 -1.113412917e+07 
  27 2.228758130e+07 -1.598844293e+07 -1.274343868e+07 
  28 2.367121400e+07 -7.074619966e+06 -5.799184089e+06 
  30 2.188336866e+07 -1.945572916e+07 -1.491414012e+07 
  19 2.053699099e+07 -2.532360127e+07 -1.989911854e+07 
**************** 
Time = 65820.0 sec 
   4 2.354003942e+07 -7.797045801e+06 -7.004172676e+06 
   7 2.020063633e+07 -2.776965443e+07 -2.126541413e+07 
   9 2.244334662e+07 -1.385562014e+07 -1.259319283e+07 
  11 2.292159245e+07 -1.499567491e+07 -1.121003805e+07 
  27 2.230341452e+07 -1.590523712e+07 -1.267860301e+07 
  28 2.365883859e+07 -7.139653342e+06 -5.849859306e+06 
  30 2.186868428e+07 -1.953289214e+07 -1.497426707e+07 
  19 2.054206303e+07 -2.529694774e+07 -1.987834956e+07 
**************** 
Time = 65850.0 sec 
   4 2.352265640e+07 -7.888393721e+06 -7.075352693e+06 
   7 2.019458187e+07 -2.780147026e+07 -2.129020567e+07 
   9 2.246037070e+07 -1.376616103e+07 -1.252348454e+07 
  11 2.290309492e+07 -1.509287752e+07 -1.128578020e+07 
  27 2.231931038e+07 -1.582170426e+07 -1.261351252e+07 
  28 2.364648698e+07 -7.204559918e+06 -5.900435723e+06 
  30 2.185404126e+07 -1.960984110e+07 -1.503422725e+07 
  19 2.054725271e+07 -2.526967704e+07 -1.985709966e+07 
**************** 
Time = 65880.0 sec 
   4 2.350530822e+07 -7.979559463e+06 -7.146390742e+06 
   7 2.018860592e+07 -2.783287434e+07 -2.131467637e+07 
   9 2.247745038e+07 -1.367640213e+07 -1.245354264e+07 
  11 2.288463844e+07 -1.518986256e+07 -1.136135282e+07 
  27 2.233526819e+07 -1.573784664e+07 -1.254816896e+07 
  28 2.363415898e+07 -7.269339420e+06 -5.950913126e+06 
  30 2.183943966e+07 -1.968657376e+07 -1.509401888e+07 
  19 2.055255921e+07 -2.524179055e+07 -1.983536992e+07 
**************** 
Time = 65910.0 sec 
   4 2.348799522e+07 -8.070539523e+06 -7.217284122e+06 
   7 2.018270882e+07 -2.786386491e+07 -2.133882487e+07 
   9 2.249458846e+07 -1.358634610e+07 -1.238336924e+07 
  11 2.286622514e+07 -1.528662679e+07 -1.143675338e+07 
  27 2.235128691e+07 -1.565366659e+07 -1.248257415e+07 
  28 2.362185588e+07 -7.333991891e+06 -6.001291517e+06 
  30 2.182487898e+07 -1.976308780e+07 -1.515364016e+07 
  19 2.055798296e+07 -2.521328935e+07 -1.981316119e+07 
**************** 
Time = 65940.0 sec 
   4 2.347071608e+07 -8.161339540e+06 -7.288037241e+06 
   7 2.017688823e+07 -2.789444946e+07 -2.136265696e+07 
   9 2.251177998e+07 -1.349600491e+07 -1.231297361e+07 
  11 2.284785273e+07 -1.538317614e+07 -1.151198649e+07 
  27 2.236736508e+07 -1.556917574e+07 -1.241673716e+07 
  28 2.360957667e+07 -7.398526238e+06 -6.051577895e+06 
  30 2.181035977e+07 -1.983939025e+07 -1.521309655e+07 
  19 2.056352124e+07 -2.518418477e+07 -1.979048230e+07 
**************** 
Time = 65970.0 sec 
   4 2.345347617e+07 -8.251942172e+06 -7.358636520e+06 
   7 2.017114891e+07 -2.792461197e+07 -2.138616022e+07 
   9 2.252902759e+07 -1.340536759e+07 -1.224234724e+07 
  11 2.282952400e+07 -1.547949327e+07 -1.158703866e+07 
  27 2.238350451e+07 -1.548436273e+07 -1.235064915e+07 
  28 2.359732012e+07 -7.462928909e+06 -6.101761660e+06 
  30 2.179588315e+07 -1.991546509e+07 -1.527237562e+07 
  19 2.056917663e+07 -2.515446375e+07 -1.976732307e+07 
**************** 
Time = 66000.0 sec 
   4 2.343627052e+07 -8.342348010e+06 -7.429082496e+06 
   7 2.016548902e+07 -2.795435449e+07 -2.140933620e+07 
   9 2.254633038e+07 -1.331444101e+07 -1.217149547e+07 
  11 2.281123899e+07 -1.557557906e+07 -1.166191056e+07 
  27 2.239970374e+07 -1.539923411e+07 -1.228431519e+07 
  28 2.358508861e+07 -7.527203825e+06 -6.151845885e+06 
  30 2.178144934e+07 -1.999131425e+07 -1.533147882e+07 
  19 2.057494891e+07 -2.512413184e+07 -1.974368780e+07 
**************** 
Time = 66030.0 sec 
   4 2.341910438e+07 -8.432555158e+06 -7.499373646e+06 
   7 2.015990888e+07 -2.798367663e+07 -2.143218460e+07 
   9 2.256368748e+07 -1.322322948e+07 -1.210042167e+07 
  11 2.279299880e+07 -1.567143195e+07 -1.173660098e+07 
  27 2.241596311e+07 -1.531379385e+07 -1.221773842e+07 
  28 2.357288154e+07 -7.591352797e+06 -6.201831986e+06 
  30 2.176705901e+07 -2.006693709e+07 -1.539040567e+07 
  19 2.058083649e+07 -2.509319228e+07 -1.971957907e+07 
**************** 
Time = 66060.0 sec 
   4 2.340197873e+07 -8.522560311e+06 -7.569507343e+06 
   7 2.015440948e+07 -2.801257666e+07 -2.145470410e+07 
   9 2.258109799e+07 -1.313173625e+07 -1.202912835e+07 
  11 2.277480324e+07 -1.576704907e+07 -1.181110769e+07 
  27 2.243228034e+07 -1.522804481e+07 -1.215092103e+07 
  28 2.356069841e+07 -7.655375789e+06 -6.251719909e+06 
  30 2.175271159e+07 -2.014233174e+07 -1.544915470e+07 
  19 2.058683912e+07 -2.506164701e+07 -1.969499833e+07 
**************** 
Time = 66090.0 sec 
   4 2.338489005e+07 -8.612360627e+06 -7.639481468e+06 
   7 2.014899059e+07 -2.804105335e+07 -2.147689372e+07 
   9 2.259856220e+07 -1.303996447e+07 -1.195761799e+07 
  11 2.275665338e+07 -1.586242718e+07 -1.188542815e+07 
  27 2.244865598e+07 -1.514198980e+07 -1.208386521e+07 
  28 2.354853981e+07 -7.719273511e+06 -6.301510231e+06 
  30 2.173840842e+07 -2.021749639e+07 -1.550772451e+07 
  19 2.059295711e+07 -2.502949772e+07 -1.966994694e+07 
**************** 
Time = 66120.0 sec 
   4 2.336784112e+07 -8.701951797e+06 -7.709292624e+06 
   7 2.014365270e+07 -2.806910395e+07 -2.149875132e+07 
   9 2.261607834e+07 -1.294791625e+07 -1.188589222e+07 
  11 2.273854973e+07 -1.595756257e+07 -1.195955949e+07 
  27 2.246508999e+07 -1.505563057e+07 -1.201657236e+07 
  28 2.353640393e+07 -7.783044997e+06 -6.351202182e+06 
  30 2.172414932e+07 -2.029242817e+07 -1.556611288e+07 
  19 2.059918955e+07 -2.499674546e+07 -1.964442568e+07 
**************** 
Time = 66150.0 sec 
   4 2.335083170e+07 -8.791331916e+06 -7.778939318e+06 
   7 2.013839609e+07 -2.809672811e+07 -2.152027663e+07 
   9 2.263364588e+07 -1.285559610e+07 -1.181395455e+07 
  11 2.272049285e+07 -1.605245363e+07 -1.203350045e+07 
  27 2.248158009e+07 -1.496897119e+07 -1.194904563e+07 
  28 2.352429105e+07 -7.846692132e+06 -6.400797231e+06 
  30 2.170993470e+07 -2.036712652e+07 -1.562431934e+07 
  19 2.060553653e+07 -2.496339342e+07 -1.961843709e+07 
**************** 
Time = 66180.0 sec 
   4 2.333386466e+07 -8.880495290e+06 -7.848417111e+06 
   7 2.013322113e+07 -2.812392170e+07 -2.154146643e+07 
   9 2.265126590e+07 -1.276300457e+07 -1.174180543e+07 
  11 2.270248256e+07 -1.614709491e+07 -1.210724676e+07 
  27 2.249812832e+07 -1.488201192e+07 -1.188128521e+07 
  28 2.351220438e+07 -7.910212650e+06 -6.450293628e+06 
  30 2.169576541e+07 -2.044158695e+07 -1.568234042e+07 
  19 2.061199724e+07 -2.492944107e+07 -1.959198070e+07 
**************** 
Time = 66210.0 sec 
   4 2.331693864e+07 -8.969441091e+06 -7.917725391e+06 
   7 2.012812841e+07 -2.815068586e+07 -2.156232161e+07 
   9 2.266893612e+07 -1.267014743e+07 -1.166944932e+07 
  11 2.268452102e+07 -1.624148586e+07 -1.218079800e+07 
  27 2.251473214e+07 -1.479475808e+07 -1.181329525e+07 
  28 2.350014034e+07 -7.973609787e+06 -6.499693903e+06 
  30 2.168164119e+07 -2.051581016e+07 -1.574017664e+07 
  19 2.061857151e+07 -2.489489266e+07 -1.956505986e+07 
**************** 
Time = 66240.0 sec 
   4 2.330005523e+07 -9.058164485e+06 -7.986860320e+06 
   7 2.012311757e+07 -2.817701698e+07 -2.158283936e+07 
   9 2.268665705e+07 -1.257702589e+07 -1.159688721e+07 
  11 2.266660713e+07 -1.633562159e+07 -1.225415039e+07 
  27 2.253139268e+07 -1.470721052e+07 -1.174507642e+07 
  28 2.348810044e+07 -8.036881503e+06 -6.548996425e+06 
  30 2.166756277e+07 -2.058979236e+07 -1.579782509e+07 
  19 2.062525926e+07 -2.485974823e+07 -1.953767459e+07 
**************** 
Time = 66270.0 sec 
   4 2.328321478e+07 -9.146663204e+06 -8.055820206e+06 
   7 2.011818933e+07 -2.820291468e+07 -2.160301938e+07 
   9 2.270442612e+07 -1.248364438e+07 -1.152412251e+07 
  11 2.264874198e+07 -1.642950030e+07 -1.232730250e+07 
  27 2.254810655e+07 -1.461937326e+07 -1.167663185e+07 
