  11 2.323505012e+07 1.221011151e+08 9.514375247e+07 
  27 2.204171518e+07 1.158301044e+08 9.025726808e+07 
  28 2.387846190e+07 1.254822046e+08 9.777835930e+07 
  30 2.213031688e+07 1.162956680e+08 9.062001601e+07 
  19 2.046946688e+07 1.075679218e+08 8.381920583e+07 
**************** 
Time = 65340.0 sec 
   4 2.381418086e+07 1.251444120e+08 9.751515158e+07 
   7 2.031046694e+07 1.067322966e+08 8.316803932e+07 
   9 2.217817464e+07 1.165471080e+08 9.081594875e+07 
  11 2.321594370e+07 1.220007111e+08 9.506551576e+07 
  27 2.205649298e+07 1.159077621e+08 9.031778058e+07 
  28 2.386570708e+07 1.254151779e+08 9.772613092e+07 
  30 2.211501196e+07 1.162152404e+08 9.055734517e+07 
  19 2.047264076e+07 1.075846008e+08 8.383220246e+07 
**************** 
Time = 65370.0 sec 
   4 2.379633372e+07 1.250506252e+08 9.744207116e+07 
   7 2.030317402e+07 1.066939721e+08 8.313817608e+07 
   9 2.219419018e+07 1.166312691e+08 9.088152874e+07 
  11 2.319686856e+07 1.219004715e+08 9.498740714e+07 
  27 2.207134068e+07 1.159857870e+08 9.037857911e+07 
  28 2.385297656e+07 1.253482789e+08 9.767400193e+07 
  30 2.209974150e+07 1.161349940e+08 9.049481554e+07 
  19 2.047593582e+07 1.076019167e+08 8.384569532e+07 
**************** 
Time = 65400.0 sec 
   4 2.377851122e+07 1.249569680e+08 9.736909174e+07 
   7 2.029595360e+07 1.066560286e+08 8.310860973e+07 
   9 2.221027152e+07 1.167157765e+08 9.094737855e+07 
  11 2.317782544e+07 1.218004003e+08 9.490942975e+07 
  27 2.208625794e+07 1.160641774e+08 9.043966249e+07 
  28 2.384027048e+07 1.252815083e+08 9.762197309e+07 
  30 2.208450606e+07 1.160549317e+08 9.043242941e+07 
  19 2.047935208e+07 1.076198695e+08 8.385968455e+07 
**************** 
Time = 65430.0 sec 
   4 2.376071378e+07 1.248634427e+08 9.729621514e+07 
   7 2.028880588e+07 1.066184671e+08 8.307934104e+07 
   9 2.222641794e+07 1.168006263e+08 9.101349514e+07 
  11 2.315881470e+07 1.217004991e+08 9.483158486e+07 
  27 2.210124408e+07 1.161429297e+08 9.050102790e+07 
  28 2.382758862e+07 1.252148652e+08 9.757004353e+07 
  30 2.206930584e+07 1.159750545e+08 9.037018749e+07 
  19 2.048288910e+07 1.076384569e+08 8.387416819e+07 
**************** 
Time = 65460.0 sec 
   4 2.374294314e+07 1.247700580e+08 9.722344807e+07 
   7 2.028173226e+07 1.065812950e+08 8.305037576e+07 
   9 2.224263004e+07 1.168858209e+08 9.107988049e+07 
  11 2.313983796e+07 1.216007767e+08 9.475387931e+07 
  27 2.211629962e+07 1.162220468e+08 9.056267753e+07 
  28 2.381493200e+07 1.251483548e+08 9.751821741e+07 
  30 2.205414226e+07 1.158953697e+08 9.030809550e+07 
  19 2.048654776e+07 1.076576831e+08 8.388914966e+07 
**************** 
Time = 65490.0 sec 
   4 2.372519860e+07 1.246768109e+08 9.715078820e+07 
   7 2.027473188e+07 1.065445078e+08 8.302171039e+07 
   9 2.225890614e+07 1.169713516e+08 9.114652763e+07 
  11 2.312089472e+07 1.215012302e+08 9.467631080e+07 
  27 2.213142292e+07 1.163015198e+08 9.062460456e+07 
  28 2.380229946e+07 1.250819708e+08 9.746648973e+07 
  30 2.203901454e+07 1.158158731e+08 9.024615012e+07 
  19 2.049032660e+07 1.076775408e+08 8.390462318e+07 
**************** 
Time = 65520.0 sec 
   4 2.370748148e+07 1.245837079e+08 9.707824065e+07 
   7 2.026780572e+07 1.065081106e+08 8.299334894e+07 
   9 2.227524618e+07 1.170572182e+08 9.121343657e+07 
  11 2.310198614e+07 1.214018655e+08 9.459888400e+07 
  27 2.214661402e+07 1.163813493e+08 9.068680928e+07 
  28 2.378969152e+07 1.250157160e+08 9.741486277e+07 
  30 2.202392356e+07 1.157365695e+08 9.018435516e+07 
  19 2.049422592e+07 1.076980316e+08 8.392059005e+07 
**************** 
Time = 65550.0 sec 
   4 2.368979164e+07 1.244907484e+08 9.700580484e+07 
   7 2.026095340e+07 1.064721014e+08 8.296528985e+07 
   9 2.229164884e+07 1.171434141e+08 9.128060208e+07 
  11 2.308311196e+07 1.213026817e+08 9.452159813e+07 
  27 2.216187172e+07 1.164615286e+08 9.074928666e+07 
  28 2.377710742e+07 1.249495865e+08 9.736333344e+07 
  30 2.200886896e+07 1.156574571e+08 9.012270913e+07 
  19 2.049824470e+07 1.077191502e+08 8.393704613e+07 
**************** 
Time = 65580.0 sec 
   4 2.367213092e+07 1.243979421e+08 9.693348852e+07 
   7 2.025417650e+07 1.064364885e+08 8.293753960e+07 
   9 2.230811494e+07 1.172299431e+08 9.134802722e+07 
  11 2.306427420e+07 1.212036891e+08 9.444446122e+07 
  27 2.217719678e+07 1.165420620e+08 9.081203992e+07 
  28 2.376454842e+07 1.248835890e+08 9.731190691e+07 
  30 2.199385238e+07 1.155785445e+08 9.006121888e+07 
  19 2.050238410e+07 1.077409027e+08 8.395399615e+07 
**************** 
Time = 65610.0 sec 
   4 2.365449876e+07 1.243052859e+08 9.686128908e+07 
   7 2.024747408e+07 1.064012672e+08 8.291009443e+07 
   9 2.232464262e+07 1.173167954e+08 9.141570426e+07 
  11 2.304547200e+07 1.211048835e+08 9.436747008e+07 
  27 2.219258742e+07 1.166229399e+08 9.087506164e+07 
  28 2.375201320e+07 1.248177161e+08 9.726057753e+07 
  30 2.197887288e+07 1.154998268e+08 8.999988042e+07 
  19 2.050664240e+07 1.077632802e+08 8.397143312e+07 
**************** 
Time = 65640.0 sec 
   4 2.363689680e+07 1.242127879e+08 9.678921293e+07 
   7 2.024084748e+07 1.063664442e+08 8.288295962e+07 
   9 2.234123220e+07 1.174039731e+08 9.148363479e+07 
  11 2.302670690e+07 1.210062731e+08 9.429063099e+07 
  27 2.220804404e+07 1.167041646e+08 9.093835357e+07 
  28 2.373950264e+07 1.247519729e+08 9.720934919e+07 
  30 2.196393178e+07 1.154213108e+08 8.993869915e+07 
  19 2.051102032e+07 1.077862864e+08 8.398936008e+07 
**************** 
Time = 65670.0 sec 
   4 2.361932492e+07 1.241204478e+08 9.671725987e+07 
   7 2.023429636e+07 1.063320179e+08 8.285613394e+07 
   9 2.235788242e+07 1.174914697e+08 9.155181386e+07 
  11 2.300797880e+07 1.209078571e+08 9.421394334e+07 
  27 2.222356546e+07 1.167857301e+08 9.100191104e+07 
  28 2.372701600e+07 1.246863554e+08 9.715821886e+07 
  30 2.194902876e+07 1.153429950e+08 8.987767392e+07 
  19 2.051551696e+07 1.078099166e+08 8.400777316e+07 
**************** 
Time = 65700.0 sec 
   4 2.360178442e+07 1.240282727e+08 9.664543538e+07 
   7 2.022782180e+07 1.062979938e+08 8.282962164e+07 
   9 2.237459340e+07 1.175792861e+08 9.162024210e+07 
  11 2.298928900e+07 1.208096424e+08 9.413741264e+07 
  27 2.223915194e+07 1.168676375e+08 9.106573494e+07 
  28 2.371455392e+07 1.246208672e+08 9.710718923e+07 
  30 2.193416494e+07 1.152648851e+08 8.981680916e+07 
  19 2.052013278e+07 1.078341731e+08 8.402667439e+07 
**************** 
Time = 65730.0 sec 
   4 2.358427530e+07 1.239362625e+08 9.657373934e+07 
   7 2.022142356e+07 1.062643708e+08 8.280342192e+07 
   9 2.239136406e+07 1.176674159e+08 9.168891457e+07 
  11 2.297063752e+07 1.207116294e+08 9.406103900e+07 
  27 2.225480228e+07 1.169498807e+08 9.112982054e+07 
  28 2.370211582e+07 1.245555051e+08 9.705625783e+07 
  30 2.191934002e+07 1.151869798e+08 8.975610377e+07 
  19 2.052486688e+07 1.078590512e+08 8.404605989e+07 
**************** 
Time = 65760.0 sec 
   4 2.356679844e+07 1.238444212e+08 9.650217490e+07 
   7 2.021510200e+07 1.062311508e+08 8.277753624e+07 
   9 2.240819390e+07 1.177558568e+08 9.175782945e+07 
  11 2.295202510e+07 1.206138213e+08 9.398482507e+07 
  27 2.227051616e+07 1.170324577e+08 9.119416622e+07 
  28 2.368970178e+07 1.244902694e+08 9.700542501e+07 
  30 2.190455454e+07 1.151092815e+08 8.969555968e+07 
  19 2.052971914e+07 1.078845500e+08 8.406592913e+07 
**************** 
Time = 65790.0 sec 
   4 2.354935438e+07 1.237527522e+08 9.643074473e+07 
   7 2.020885754e+07 1.061983360e+08 8.275196631e+07 
   9 2.242508248e+07 1.178446061e+08 9.182698466e+07 
  11 2.293345236e+07 1.205162217e+08 9.390877358e+07 
  27 2.228629310e+07 1.171153662e+08 9.125877020e+07 
  28 2.367731190e+07 1.244251606e+08 9.695469098e+07 
  30 2.188980886e+07 1.150317925e+08 8.963517871e+07 
  19 2.053468932e+07 1.079106685e+08 8.408628116e+07 
**************** 
Time = 65820.0 sec 
   4 2.353194398e+07 1.236612604e+08 9.635945259e+07 
   7 2.020269080e+07 1.061659297e+08 8.272671464e+07 
   9 2.244202942e+07 1.179336624e+08 9.189637904e+07 
  11 2.291492016e+07 1.204188349e+08 9.383288792e+07 
  27 2.230213290e+07 1.171986049e+08 9.132363153e+07 
  28 2.366494632e+07 1.243601795e+08 9.690405646e+07 
  30 2.187510362e+07 1.149545162e+08 8.957496345e+07 
  19 2.053977728e+07 1.079374058e+08 8.410711543e+07 
**************** 
Time = 65850.0 sec 
   4 2.351456768e+07 1.235699481e+08 9.628830033e+07 
   7 2.019660198e+07 1.061339328e+08 8.270178202e+07 
   9 2.245903396e+07 1.180230216e+08 9.196600952e+07 
  11 2.289642892e+07 1.203216631e+08 9.375716982e+07 
  27 2.231803488e+07 1.172821704e+08 9.138874743e+07 
  28 2.365260484e+07 1.242953249e+08 9.685352056e+07 
  30 2.186043906e+07 1.148774537e+08 8.951491479e+07 
  19 2.054498270e+07 1.079647602e+08 8.412843057e+07 
**************** 
Time = 65880.0 sec 
   4 2.349722600e+07 1.234788179e+08 9.621729000e+07 
   7 2.019059136e+07 1.061023468e+08 8.267716955e+07 
   9 2.247609546e+07 1.181126802e+08 9.203587327e+07 
  11 2.287797900e+07 1.202247088e+08 9.368162112e+07 
  27 2.233399840e+07 1.173660592e+08 9.145411530e+07 
  28 2.364028726e+07 1.242305961e+08 9.680308270e+07 
  30 2.184581542e+07 1.148006062e+08 8.945503366e+07 
  19 2.055030504e+07 1.079927292e+08 8.415022460e+07 
**************** 
Time = 65910.0 sec 
   4 2.347992004e+07 1.233878753e+08 9.614642585e+07 
   7 2.018465960e+07 1.060711753e+08 8.265288005e+07 
   9 2.249321376e+07 1.182026374e+08 9.210596965e+07 
  11 2.285957148e+07 1.201279770e+08 9.360624583e+07 
  27 2.235002336e+07 1.174502710e+08 9.151973484e+07 
  28 2.362799394e+07 1.241659950e+08 9.675274430e+07 
  30 2.183123350e+07 1.147239779e+08 8.939532335e+07 
  19 2.055574450e+07 1.080213136e+08 8.417249820e+07 
**************** 
Time = 65940.0 sec 
   4 2.346264958e+07 1.232971193e+08 9.607570704e+07 
   7 2.017880620e+07 1.060404155e+08 8.262891137e+07 
   9 2.251038752e+07 1.182928859e+08 9.217629302e+07 
  11 2.284120612e+07 1.200314666e+08 9.353104306e+07 
  27 2.236610848e+07 1.175347988e+08 9.158560063e+07 
  28 2.361572404e+07 1.241015172e+08 9.670250203e+07 
  30 2.181669284e+07 1.146475665e+08 8.933578207e+07 
  19 2.056129978e+07 1.080505069e+08 8.419524618e+07 
**************** 
Time = 65970.0 sec 
   4 2.344541578e+07 1.232065558e+08 9.600513822e+07 
   7 2.017303204e+07 1.060100719e+08 8.260526705e+07 
   9 2.252761666e+07 1.183834251e+08 9.224684299e+07 
  11 2.282288396e+07 1.199351833e+08 9.345601727e+07 
  27 2.238225370e+07 1.176196425e+08 9.165171253e+07 
  28 2.360347810e+07 1.240371650e+08 9.665235753e+07 
  30 2.180219428e+07 1.145713765e+08 8.927641329e+07 
  19 2.056697118e+07 1.080803104e+08 8.421846971e+07 
**************** 
Time = 66000.0 sec 
   4 2.342821938e+07 1.231161885e+08 9.593472230e+07 
   7 2.016733754e+07 1.059801470e+08 8.258194894e+07 
   9 2.254490068e+07 1.184742527e+08 9.231761767e+07 
  11 2.280460574e+07 1.198391308e+08 9.338117130e+07 
  27 2.239845868e+07 1.177047999e+08 9.171806892e+07 
  28 2.359125614e+07 1.239729387e+08 9.660231116e+07 
  30 2.178773834e+07 1.144954105e+08 8.921721900e+07 
  19 2.057275852e+07 1.081107232e+08 8.424216797e+07 
**************** 
Time = 66030.0 sec 
   4 2.341106100e+07 1.230260210e+08 9.586446203e+07 
   7 2.016172306e+07 1.059506426e+08 8.255895852e+07 
   9 2.256223902e+07 1.185653658e+08 9.238861476e+07 
  11 2.278637192e+07 1.197433120e+08 9.330650746e+07 
  27 2.241472288e+07 1.177902686e+08 9.178466784e+07 
  28 2.357905814e+07 1.239088380e+08 9.655236275e+07 
  30 2.177332546e+07 1.144196705e+08 8.915820089e+07 
  19 2.057866144e+07 1.081417434e+08 8.426633957e+07 
**************** 
Time = 66060.0 sec 
   4 2.339394134e+07 1.229360568e+08 9.579436021e+07 
   7 2.015618898e+07 1.059215608e+08 8.253629740e+07 
   9 2.257963114e+07 1.186567615e+08 9.245983207e+07 
  11 2.276818320e+07 1.196477303e+08 9.323202830e+07 
  27 2.243104584e+07 1.178760460e+08 9.185150738e+07 
  28 2.356688414e+07 1.238448634e+08 9.650251251e+07 
  30 2.175895602e+07 1.143441588e+08 8.909936062e+07 
  19 2.058467968e+07 1.081733695e+08 8.429098328e+07 
**************** 
Time = 66090.0 sec 
   4 2.337686076e+07 1.228462982e+08 9.572441854e+07 
   7 2.015073542e+07 1.058929022e+08 8.251396603e+07 
   9 2.259707626e+07 1.187484361e+08 9.253126664e+07 
  11 2.275004008e+07 1.195523881e+08 9.315773585e+07 
  27 2.244742690e+07 1.179621288e+08 9.191858480e+07 
  28 2.355473388e+07 1.237810135e+08 9.645275943e+07 
  30 2.174463022e+07 1.142688765e+08 8.904069911e+07 
  19 2.059081278e+07 1.082055991e+08 8.431609724e+07 
**************** 
Time = 66120.0 sec 
   4 2.335982042e+07 1.227567513e+08 9.565464189e+07 
   7 2.014536328e+07 1.058646714e+08 8.249196802e+07 
   9 2.261457436e+07 1.188403892e+08 9.260291833e+07 
  11 2.273194362e+07 1.194572911e+08 9.308363445e+07 
  27 2.246386610e+07 1.180485170e+08 9.198590026e+07 
  28 2.354260784e+07 1.237172910e+08 9.640310568e+07 
  30 2.173034900e+07 1.141938284e+08 8.898222011e+07 
  19 2.059706090e+07 1.082384331e+08 8.434168216e+07 
**************** 
Time = 66150.0 sec 
   4 2.334281994e+07 1.226674140e+08 9.558502857e+07 
   7 2.014007184e+07 1.058368649e+08 8.247030058e+07 
   9 2.263212388e+07 1.189326124e+08 9.267478045e+07 
  11 2.271389336e+07 1.193624369e+08 9.300972221e+07 
  27 2.248036184e+07 1.181352026e+08 9.205344739e+07 
  28 2.353050484e+07 1.236536902e+08 9.635354674e+07 
  30 2.171611168e+07 1.141190110e+08 8.892392091e+07 
  19 2.060342262e+07 1.082718642e+08 8.436773238e+07 
**************** 
Time = 66180.0 sec 
   4 2.332586062e+07 1.225782929e+08 9.551558372e+07 
   7 2.013486208e+07 1.058094874e+08 8.244896747e+07 
   9 2.264972480e+07 1.190251059e+08 9.274685320e+07 
  11 2.269589050e+07 1.192678318e+08 9.293600406e+07 
  27 2.249691426e+07 1.182221860e+08 9.212122666e+07 
  28 2.351842558e+07 1.235902140e+08 9.630408493e+07 
  30 2.170191928e+07 1.140444297e+08 8.886580561e+07 
  19 2.060989824e+07 1.083058938e+08 8.439424895e+07 
**************** 
Time = 66210.0 sec 
   4 2.330894278e+07 1.224893901e+08 9.544630894e+07 
   7 2.012973400e+07 1.057825392e+08 8.242796893e+07 
   9 2.266737636e+07 1.191178653e+08 9.281913318e+07 
  11 2.267793542e+07 1.191734776e+08 9.286248146e+07 
  27 2.251352262e+07 1.183094635e+08 9.218923500e+07 
  28 2.350636972e+07 1.235268607e+08 9.625471883e+07 
  30 2.168777196e+07 1.139700851e+08 8.880787478e+07 
  19 2.061648716e+07 1.083405190e+08 8.442122961e+07 
**************** 
Time = 66240.0 sec 
   4 2.329206740e+07 1.224007105e+08 9.537720811e+07 
   7 2.012468832e+07 1.057560241e+08 8.240730782e+07 
   9 2.268507832e+07 1.192108896e+08 9.289161946e+07 
  11 2.266002904e+07 1.190793793e+08 9.278915826e+07 
  27 2.253018678e+07 1.183970341e+08 9.225747181e+07 
  28 2.349433764e+07 1.234636323e+08 9.620545006e+07 
  30 2.167367044e+07 1.138959810e+08 8.875013141e+07 
  19 2.062318940e+07 1.083757398e+08 8.444867440e+07 
**************** 
Time = 66270.0 sec 
   4 2.327523474e+07 1.223122552e+08 9.530828210e+07 
   7 2.011972492e+07 1.057299413e+08 8.238698355e+07 
   9 2.270282970e+07 1.193041730e+08 9.296430771e+07 
  11 2.264217150e+07 1.189855376e+08 9.271603499e+07 
  27 2.254690570e+07 1.184848927e+08 9.232593302e+07 
  28 2.348232880e+07 1.234005259e+08 9.615627635e+07 
  30 2.165961458e+07 1.138221171e+08 8.869257514e+07 
  19 2.063000412e+07 1.084115517e+08 8.447657979e+07 
**************** 
Time = 66300.0 sec 
   4 2.325844582e+07 1.222240299e+08 9.523953527e+07 
   7 2.011484462e+07 1.057042952e+08 8.236699960e+07 
   9 2.272063038e+07 1.193977154e+08 9.303719774e+07 
  11 2.262436380e+07 1.188919580e+08 9.264311590e+07 
  27 2.256367948e+07 1.185730395e+08 9.239461876e+07 
  28 2.347034370e+07 1.233375442e+08 9.610719981e+07 
  30 2.164560534e+07 1.137484981e+08 8.863520972e+07 
  19 2.063693150e+07 1.084479556e+08 8.450494648e+07 
**************** 
Time = 66330.0 sec 
   4 2.324170144e+07 1.221360384e+08 9.517097062e+07 
   7 2.011004778e+07 1.056790877e+08 8.234735734e+07 
   9 2.273847970e+07 1.194915138e+08 9.311028730e+07 
  11 2.260660666e+07 1.187986438e+08 9.257040370e+07 
  27 2.258050764e+07 1.186614719e+08 9.246352712e+07 
  28 2.345838230e+07 1.232746871e+08 9.605822037e+07 
  30 2.163164316e+07 1.136751262e+08 8.857803688e+07 
  19 2.064397124e+07 1.084849498e+08 8.453377316e+07 
**************** 
Time = 66360.0 sec 
   4 2.322500260e+07 1.220482860e+08 9.510259231e+07 
   7 2.010533514e+07 1.056543225e+08 8.232805982e+07 
   9 2.275637750e+07 1.195855674e+08 9.318357572e+07 
  11 2.258890096e+07 1.187056003e+08 9.249790238e+07 
  27 2.259739004e+07 1.187501896e+08 9.253265769e+07 
